,smiles,mols,molweight,densmorgan1,densmorgan2,densmorgan3,hatommolwt,maxabspartcharge,maxpartcharge,minabspc,minpartcahrge,molwt,numrade,numval
10,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F268A0>,547.2352215239998,1.131578947368421,1.8421052631578947,2.526315789473684,510.3780000000003,0.44327459684178944,0.4073228324627486,0.4073228324627486,-0.44327459684178944,547.6740000000003,0,208
11,C1CC[C@H]([C@@H](C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)[C@H]6[C@@H]7CC[C@@H](C7)[C@H]6C5=O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F26850>,492.25589739199995,0.8285714285714286,1.4857142857142858,2.2,456.4010000000003,0.3526920162409777,0.2328887841373758,0.2328887841373758,-0.3526920162409777,492.6890000000003,0,186
12,CCCSC1=NC2=C(C(=N1)N[C@@H]3C[C@H]3C4=CC(=C(C=C4)F)F)N=NN2[C@@H]5C[C@@H]([C@H]([C@H]5O)O)OCCO,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F26940>,522.186080816,1.1666666666666667,2.0,2.75,494.3540000000002,0.3939800468068562,0.19120826421090434,0.19120826421090434,-0.3939800468068562,522.5780000000002,0,194
13,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35210>,263.053548128,1.2352941176470589,2.1176470588235294,3.0,249.68099999999995,0.2943775234430562,0.04505297260104157,0.04505297260104157,-0.2943775234430562,263.793,0,88
14,Cl[Tl],<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35260>,239.94328018,1.5,1.5,1.5,239.836,0.0,0.0,0.0,0.0,239.836,2,10
15,CC1=NN=C(N1C2CC3CCC(C2)N3CC[C@@H](C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F352B0>,513.327917372,1.027027027027027,1.6756756756756757,2.2972972972972974,472.3490000000003,0.34901299802056673,0.24775638655326854,0.24775638655326854,-0.34901299802056673,513.6770000000002,0,202
16,C[N+](C)(C)CC(CC(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35300>,162.11246979209,1.4545454545454546,1.9090909090909092,2.1818181818181817,146.08099999999996,0.48115646755024316,0.3057129869555356,0.3057129869555356,-0.48115646755024316,162.209,0,66
17,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35350>,357.101082272,1.3043478260869565,2.0,2.608695652173913,337.1010000000001,0.48123024048278235,0.30285352211122085,0.30285352211122085,-0.48123024048278235,358.2690000000001,0,126
18,CCN(CC)C(=O)/C(=C/C1=CC(=C(C(=C1)O)O)[N+](=O)[O-])/C#N.C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)NN.C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F353A0>,728.2653353400001,0.9230769230769231,1.4423076923076923,1.8653846153846154,688.392,0.5042598930844389,0.32475423945938264,0.32475423945938264,-0.5042598930844389,728.7120000000002,0,280
19,C(CC(=O)O)CN,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F353F0>,103.063328528,1.7142857142857142,2.2857142857142856,2.4285714285714284,94.049,0.48122979352344153,0.3028891240181524,0.3028891240181524,-0.48122979352344153,103.12100000000001,0,42
20,C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)O)C)O)F)C)F,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35440>,428.15659346399997,1.3103448275862069,1.9655172413793103,2.586206896551724,401.687,0.3897123823180348,0.17934787088891235,0.17934787088891235,-0.3897123823180348,428.90300000000013,0,160
21,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35490>,240.13749651199998,1.2777777777777777,2.0555555555555554,2.8333333333333335,224.182,0.3818164701097039,0.1518224325026494,0.1518224325026494,-0.3818164701097039,240.31,0,92
22,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F354E0>,608.386560144,0.8,1.5333333333333334,2.2888888888888888,556.4470000000003,0.5079560321952997,0.15517640199485053,0.15517640199485053,-0.5079560321952997,608.8630000000003,0,240
23,CC1=CC(=C(N1)C=C2C3=CC=CC=C3NC2=O)C,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35530>,238.110613068,1.1666666666666667,1.9444444444444444,2.6666666666666665,224.17799999999997,0.3589176119237175,0.2559422981165548,0.2559422981165548,-0.3589176119237175,238.29000000000002,0,90
24,C(CC(=O)O)C(=O)CN,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35580>,131.058243148,1.3333333333333333,1.8888888888888888,2.2222222222222223,122.059,0.48122062684765304,0.3032898653148625,0.3032898653148625,-0.48122062684765304,131.13099999999997,0,52
25,C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F355D0>,473.1658960759999,1.2647058823529411,1.9705882352941178,2.588235294117647,450.2620000000003,0.4812292557834712,0.32572120059413157,0.32572120059413157,-0.4812292557834712,473.44600000000025,0,180
26,CCC12CC(=C)C3C(C1CC[C@]2(C#C)O)CCC4=CC(=O)CCC34.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35620>,620.386560144,0.8913043478260869,1.608695652173913,2.347826086956522,568.4580000000003,0.5079560321952997,0.15517679153364017,0.15517679153364017,-0.5079560321952997,620.8740000000003,0,244
27,CN1C(CNC2=C1C(=O)N=C(N2)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35670>,459.1866315199999,1.2727272727272727,1.9696969696969697,2.606060606060606,434.26300000000026,0.4812292557834712,0.32572120059413157,0.32572120059413157,-0.4812292557834712,459.46300000000025,0,176
28,CCCCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)C)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F356C0>,476.2574171239999,1.2647058823529411,1.9705882352941178,2.6176470588235294,439.2890000000002,0.45002759640172024,0.3063083838628528,0.3063083838628528,-0.45002759640172024,476.5850000000002,0,188
29,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC5=CNC6=CC=CC=C65)C(=O)N[C@@H](CC7=CC=CC=C7)C(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CC8=CN=CN8)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC9=CC=C(C=C9)O)NC(=O)C,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35710>,4489.186644312007,0.1755485893416928,0.3605015673981191,0.5893416927899686,4188.536999999993,0.5079666451556014,0.3054810620692121,0.3054810620692121,-0.5079666451556014,4491.944999999984,0,1756
30,CCCCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35760>,352.2249741239999,1.28,2.04,2.72,320.21500000000003,0.481230253795681,0.30285111399614306,0.30285111399614306,-0.481230253795681,352.47100000000006,0,142
31,CCCCCC(C=CC1C(CC2C1CC(=CCCCC(=O)O)O2)O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F357B0>,352.2249741239999,1.36,2.16,2.88,320.21500000000003,0.4946726485519659,0.302851132989141,0.302851132989141,-0.4946726485519659,352.471,0,142
32,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35800>,354.2406241879999,1.16,1.92,2.6,320.21500000000003,0.481230253795681,0.3028511139961321,0.3028511139961321,-0.481230253795681,354.487,0,144
33,CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35850>,240.08451747200002,1.1875,1.5625,1.8125,224.07999999999996,0.481433475172105,0.2996845531582142,0.2996845531582142,-0.481433475172105,240.208,0,96
34,CC(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F358A0>,59.01385291591001,2.0,2.0,2.0,56.02,0.5504770280073037,0.03827859892113979,0.03827859892113979,-0.5504770280073037,59.044000000000004,0,24
35,CC(=O)OCC[N+](C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F358F0>,146.11755517209,1.4,1.9,2.2,130.082,0.4598730287523266,0.30234038771313937,0.30234038771313937,-0.4598730287523266,146.21,0,60
36,C1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CO)O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35940>,267.096753896,1.263157894736842,2.0526315789473686,2.736842105263158,254.14099999999996,0.39356685392664126,0.16713850593534102,0.16713850593534102,-0.39356685392664126,267.245,0,102
37,CCCN(CCC1=CC=CS1)C2CCC3=C(C2)C=CC=C3O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35990>,315.16568542,1.2272727272727273,2.1363636363636362,2.909090909090909,290.282,0.5076654457943515,0.11854009043265588,0.11854009043265588,-0.5076654457943515,315.48199999999997,0,118
38,C1=CO[C@@H]([C@H]([C@@H]1O)O)C(=O)O.Cl,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F359E0>,196.013851068,1.4166666666666667,2.0,2.4166666666666665,187.51399999999998,0.48366470525743055,0.3472572727627029,0.3472572727627029,-0.48366470525743055,196.58599999999998,0,70
39,C(C1C(C(C(C(O1)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35A30>,180.063388104,0.9166666666666666,1.5,2.0,168.05999999999997,0.3935665160029449,0.183570328512782,0.183570328512782,-0.3935665160029449,180.156,0,72
40,CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35A80>,354.2406241879999,1.2,1.92,2.6,320.21500000000003,0.4812303897852169,0.30283955653220485,0.30283955653220485,-0.4812303897852169,354.487,0,144
41,N,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35AD0>,17.026549096,1.0,1.0,1.0,14.007,0.34392573610777344,-0.34392573610777344,0.34392573610777344,-0.34392573610777344,17.031,0,8
42,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35B20>,348.208930136,0.9230769230769231,1.3846153846153846,1.8846153846153846,320.26200000000006,0.4776392465898037,0.33517896364753424,0.33517896364753424,-0.4776392465898037,348.4860000000002,0,136
43,CC(=O)NCCC1=CC=CC2=C1C=C(C=C2)OC,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35B70>,243.125928784,1.2777777777777777,2.111111111111111,2.8333333333333335,226.16999999999996,0.49674492649270324,0.2163828827848942,0.2163828827848942,-0.49674492649270324,243.30599999999998,0,94
44,C(CC(C(=O)O)N)CN=C(N)N,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35BC0>,174.111675688,1.5,2.0833333333333335,2.5,160.092,0.48008644073946455,0.31996852377674256,0.31996852377674256,-0.48008644073946455,174.20399999999998,0,70
45,C1=CC=C(C=C1)CO,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35C10>,108.057514876,1.125,1.75,2.125,100.07599999999998,0.3916804684282009,0.06813693972174781,0.06813693972174781,-0.3916804684282009,108.13999999999997,0,42
46,C[N+](C)(C)CC(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35C60>,117.078978592,1.5,1.875,1.875,106.05999999999997,0.5441156203540279,0.11831230041334989,0.11831230041334989,-0.5441156203540279,117.14799999999998,0,48
47,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)NCC(=O)NCC(=O)N[C@@H](CS)C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CS)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H](CC6=CC=CC=C6)NC(=O)[C@H](CC7=CNC8=CC=CC=C87)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]9CCCN9C(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CCSC)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35CB0>,7055.089924756006,0.16463414634146342,0.3434959349593496,0.6056910569105691,6608.416000000022,0.5079666451556014,0.3263125238666473,0.3263125238666473,-0.5079666451556014,7059.99999999999,0,2702
48,CCCC1=NC(=C2N1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35D00>,488.22057450399996,1.088235294117647,1.8235294117647058,2.4705882352941178,456.35800000000023,0.49311161830197897,0.29903363710085024,0.29903363710085024,-0.49311161830197897,488.61400000000043,0,184
49,CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35D50>,389.13755608800005,1.0689655172413792,1.896551724137931,2.793103448275862,370.2590000000001,0.4535954682508704,0.24547168539751604,0.24547168539751604,-0.4535954682508704,389.4110000000001,0,146
50,I,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35DA0>,127.912298032,1.0,1.0,1.0,126.904,0.10746455724563216,-0.10746455724563216,0.10746455724563216,-0.10746455724563216,127.91199999999999,0,8
51,[Ca+2],<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35DF0>,39.96149382018,1.0,1.0,1.0,40.078,2.0,2.0,2.0,2.0,40.078,0,0
52,C[C@]12CCC(=O)C=C1[C@@H]3C[C@@H]3[C@@H]4[C@@H]2CC[C@]5([C@H]4[C@@H]6C[C@@H]6[C@@]57CCC(=O)O7)C.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35E40>,662.397124828,0.8163265306122449,1.6122448979591837,2.3877551020408165,608.4790000000003,0.5079560321952997,0.30601854886446717,0.30601854886446717,-0.5079560321952997,662.9110000000003,0,260
53,C,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35E90>,16.031300127999998,1.0,1.0,1.0,12.011,0.07755789119307553,-0.07755789119307553,0.07755789119307553,-0.07755789119307553,16.043,0,8
54,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35EE0>,322.012326844,1.35,1.9,2.3,311.036,0.3941232075520646,0.26894513302429984,0.26894513302429984,-0.3941232075520646,323.13200000000006,0,110
55,CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35F30>,408.2875743799999,1.0344827586206897,1.7586206896551724,2.4482758620689653,368.2590000000001,0.4812302620820646,0.3028502567198085,0.3028502567198085,-0.4812302620820646,408.5790000000002,0,166
56,CC1=NC=CN1.C1C(O1)CCl,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F35F80>,174.055990652,1.9090909090909092,2.6363636363636362,2.727272727272727,163.54299999999998,0.3718344373926424,0.1023551139871403,0.1023551139871403,-0.3718344373926424,174.63099999999997,0,62
57,C[N+](C)(C)CCO,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F3D030>,104.10699048808999,1.2857142857142858,1.7142857142857142,1.7142857142857142,90.06099999999998,0.39051528989396167,0.10149348584948223,0.10149348584948223,-0.39051528989396167,104.17299999999999,0,44
58,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F3D080>,192.02700259600002,0.9230769230769231,1.2307692307692308,1.3846153846153846,184.05899999999997,0.48113877492695273,0.3364194912829884,0.3364194912829884,-0.48113877492695273,192.12300000000002,0,74
59,[Cl-],<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F3D0D0>,34.96940125991,1.0,1.0,1.0,35.453,1.0,-1.0,1.0,-1.0,35.453,0,8
60,COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)N5CCCCC5=O)C(=N2)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F3D120>,459.19065428000005,0.8823529411764706,1.5294117647058822,2.1470588235294117,434.3060000000002,0.4967658663487605,0.2768288967031389,0.2768288967031389,-0.4967658663487605,459.5060000000003,0,174
61,CCOC1=CC=CC=C1O[C@H]([C@@H]2CNCCO2)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F3D170>,313.167793596,1.0869565217391304,1.826086956521739,2.5217391304347827,290.213,0.48999077202364666,0.16176369246964092,0.16176369246964092,-0.48999077202364666,313.39699999999993,0,122
62,C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F3D1C0>,435.99706714,1.1111111111111112,2.0,2.7777777777777777,422.6590000000001,0.3668683217314374,0.1022521437298448,0.1022521437298448,-0.3668683217314374,437.779,0,138
63,CC1=C(C(C(=C(N1)C)C(=O)OC(C)(C)CN(C)CCC(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F3D210>,611.299536032,0.9111111111111111,1.4666666666666666,2.0,570.4110000000004,0.4655800563751973,0.33683075065891194,0.33683075065891194,-0.4655800563751973,611.7390000000001,0,236
64,C1=CC=C(C(=C1)C(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000001CBE0F3D260>,138.031694052,1.3,1.9,2.3,132.07399999999998,0.507052890945198,0.33896908736073095,0.33896908736073095,-0.507052890945198,138.12199999999999,0,52
